id,product_name_edited,category_edited,category_description_edited,product_description,price,location
1caefb1d-ca12-450f-968a-abe650f0520e,Hag chair ,Office Furniture   Equipment , Office Furniture   Chairs,Hag chairs  left  model      Conventino  solid lightweight  meeting and conference chairs  exhibitions  schools  universaties  canteens  Freedom of movement for long meetings etc easily placed  out and stacked away  The eye catching wing back design offers a fresh look as well as a comfortable chair  look this model up it s the silver framed type and was on sale at office suppliers for      each   can deliver Newcastle area of inspect and collect from Sandyford  NE  area  the price below is for both chairs,69.0,Newcastle  Tyne and Wear
31e3de4c-31db-4909-96a2-e47f7d195c1e,Lime green light grey contrast swivel height adjustable office chairs ,Office Furniture   Equipment , Office Furniture   Chairs,We have other office furniture available   Click next to our name  Precious Treasure    Lime green swivel height adjustable office chairs Good used condition    available     each ,70.0,Croydon  London
04aba77e-2dd2-4b06-a0e7-1eac2dbebcc6,  Office single wave desks tables computer desks in fir wood finish     each ,Office Furniture   Equipment , Office Furniture   Desks   Tables,We have other office furniture available   Click next to our name  Precious Treasure    A sleek and modern home office wave desk desk in fir W    cm   available Condition is used     each  Dismantled for ease of movement and collection  set up will incur an assembly fee ,75.0,Croydon  London
d4e854e9-bdd3-4434-8e9f-9f290bd08e81,FIFA    ,Video Games   Consoles , Games,PS  game FIFA    EASports  Both in new condition FIFA     Posted by linda in Video Games   Consoles  Games in Plymouth    October     ,1.0,Plymouth  Devon
406316c9-3239-4dd2-90be-3efcf1fdd817,    mm Rectangular Office Desks Tables w modesty panel ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Rectangular Office Desk w modesty panel Dimensions  H    mm W    mm L     mm  Condition is used We have other office furniture available,50.0,Croydon  London
0aa0cd17-a0c8-43a8-961f-94c0b89bbdd9,  Rounded triangle height adjustable office  home office tables desks      each ,Office Furniture   Equipment , Office Furniture   Desks   Tables,We have other office furniture available   Click next to our name  Precious Treasure      Rounded triangle height adjustable office  home office tables desks Condition is used      each  Dismantled for ease of movement and collection  set up will incur an assembly fee ,250.0,Croydon  London
98924432-8fa2-4aad-92ca-c8bef59dcdcc,Lincat water heater ,Office Furniture   Equipment , Restaurant   Catering Equipment,Lincat commercial grade water heater      volts with connecting pipe and cable   selling as spares  was working  however  the lower cup stand tray was lost in a restaurant closure  cost      bargain ,100.0,Newcastle  Tyne and Wear
e947c3b9-9d8c-489b-bbea-07809845829e,White Techo Office Desk Table    mm x    mm ,Office Furniture   Equipment , Office Furniture   Desks   Tables,We have other office furniture available   Click next to our name  Precious Treasure    White Techo Office Desk Table    mm x    mm Dimensions     cm x   cm  Good used condition   available     each  Dismantled for ease of movement and collection  setup will incur an assembly fee ,70.0,Croydon  London
db5156ea-1441-4e14-9426-a45b88898e7d,SURE SLICE Professional Gravity Feed Slicer ,Office Furniture   Equipment , Restaurant   Catering Equipment,SURE SLICE professional gravity feed slicer made by South Coast Systems  Uckfield  UK  This model SSG    is the flag ship model in the SURE RANGE  It is a top of the range manual gravity feed slicer ideally suited to slice all cooked and cured meats  and cheese  This professional machine is ideal for food service  butchers and supermarket use  Purchased from a Marks   Spencers    Features   Machine supplied complete with a knife remover  Aluminium handles and knobs  IP   water proof on   off switches  Heavy duty professional manual gravity feed slicer  Anodised aluminium construction  Large size slicing capacity for larger meat products  Heavy duty    HP motor  Open design for easy and quick cleaning  no sharp edges or visible screws  Stainless steel deflector with bayonet fixings  Stainless steel screws and fittings  Enclosed and sealed drive pulley assembly  Simple knife centre plate removal without tie rod  Large distance between rear of knife and motor housing   Specification      mm knife  Capacity  rectangle      x    mm  Capacity  round     mm  Footprint     x      Slice thickness     mm  Overall dimensions     x     x    mm  Meat table     x    mm  Run of carriage    mm  Motor      kW       HP     V   Hz   phase  Net weight   kg  Price        ono  Plastic guard is damaged  see pics  but spares at Sure have quoted     for the part  hence the low price   which easily screws on off,200.0,Brighton  East Sussex
2f5dd90d-6ab7-4ef2-bcfa-3a11dcb0e6fb,swivel chair red ,Office Furniture   Equipment , Office Furniture   Chairs,Pro grade office swivel chair  spare from a call centre still with tags  not to be confused with less expensive elsewhere  it has solid steel construction with roller bearing castors  and hydraulic ram height adjust  also multi position tilt and recline features  can deliver  without extra charge Newcastle area  elsewhere by negotiation  if you are reading this then its still available,37.0,Newcastle  Tyne and Wear
54f060cb-51f7-4b18-adbf-76f1b4bae7ba,    each   Light Cinnamon Single Office Desks tables computer desks wood finish ,Office Furniture   Equipment , Office Furniture   Desks   Tables,We have other office furniture available   Click next to our name  Precious Treasure    Light Cinnamon Single Office Desks Dimensions      cm x   cm    available Condition is used     each  Dismantled for ease of movement and collection  set up will incur an assembly fee ,50.0,Croydon  London
440663c8-7d18-4ad6-8122-ca6fd33ebf07,   x white single     degree cluster flexi office workstation desk tables     each ,Office Furniture   Equipment , Office Furniture   Desks   Tables,   x     degree cluster flexi desks   Per desk dimensions are  Lengths    cm x   cm deepest depth   cm depth ends Longest widths    cm Height   cm  Cluster desks are ideal for use in   s to create a   person cluster of desks High quality   mm thick wipe clean melamine desktops  Supplied with cable access ports in the desktop to keep cables tidy   mm heavy duty PVC edges to help protect against the rigours of daily use  Complete with coordinating rear modesty panel to match frame colour  Supplied with adjustable feet to help desks stand firm on uneven floor surfaces      per desk,90.0,Croydon  London
8349045f-7c20-4ba6-9f25-a2e2f7f4ab2a,sharpie black set of   ,Office Furniture   Equipment , Supplies  Equipment   Stationery   Desk Supplies   Equipment,sharpie black set of     unopened   local collection only    ,2.0,Gosforth  Tyne and Wear
738f413d-b4a1-44a0-b2d7-648bec843841,   Steelite Large      inch     cm  Round Dinner Plates and    Stacking Rings ,Office Furniture   Equipment , Restaurant   Catering Equipment,Set of    Steelite Large           cm  Round Dinner Plates and    Stacking Rings  Heavyweight  quality Steelite plates  Aluminium spacers fit the dinner plates  being   cm diameter  base  and   cm  top   Ex restaurant stock  retirement   Condition   plates   very good  Stacking rings   very good  with superficial surface marks from regular use ,100.0,Cupar  Fife
7705c1c5-2e50-47a2-9d0a-7c330add4f02,Office chair ,Office Furniture   Equipment , Office Furniture   Chairs,Very comfortable black office chair   very good condition  Office chair  Posted by Neil in Office Furniture  Chairs in Charlton Kings     February     ,45.0,Charlton Kings  Gloucestershire
5f1146f1-cf2d-4a7c-af3e-171cf82fde07,Spacious Beech Office Home office L shaped Corner Tables Desks ,Office Furniture   Equipment , Office Furniture   Desks   Tables,We have other office furniture available   Click next to our name  Precious Treasure    Beech Office Home office L shaped Tables Desks  Dimensions     CM     CM X   CM  Condition is used    available      each  Dismantled for ease of movement and collection  set up will incur an assembly fee ,120.0,Croydon  London
85c109e4-5743-4e19-be11-33fa99333953,Set of    commercial    ml wine glasses   new and boxed ,Office Furniture   Equipment , Restaurant   Catering Equipment,   commercial  restaurant ex stock due to retirement  Luminarc  Arcoroc    ml stamped wine glasses  Unused stock  New and still boxed ,24.0,Cupar  Fife
bf7874c7-7ee5-4ab4-baf7-e5ce901f54c3,Swivel chair ,Office Furniture   Equipment , Office Furniture   Chairs,Professional office swivel chair  on   roller castors premium build quality ex utility wise call centre  cost     each multi position height  tilt and recline features  can deliver at no extra Newcastle area   or inspect and collect with your own vehicle  if your reading this then its available  also more of the same available ,39.0,Newcastle  Tyne and Wear
ddabfd28-3e88-4503-94ad-f0453adf4899,Ikea Svalsta Nest of Tables ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Nest of tables in birch veneer  Used but in excellent condition      newProduct detailsThe clean design with a smooth surface gives SVALSTA nest tables a modern look  while the irregular shape adds character to the tables Can be used individually or be pushed together to save space ,25.0,Troon  South Ayrshire
1477e610-9551-4483-9543-10393dc02ccd,Swivel chair ,Office Furniture   Equipment , Office Furniture   Chairs,Red swivel chair  fully adjustable  with height tilt and recline modes all on a hydraulic stem  modern professional build quality still with instruction tags  not to be confused with cheaper model available elsewhere  call centre grade built to last  can deliver Newcastle area or inspect and collect  the price stated is for   chair  however more are available if needed  cost      plus delivery when originally supplied  bargain ,38.0,Newcastle  Tyne and Wear
615db838-d171-48a9-872b-101564ad5352,WHITE OFFICE DESKS  Free delivery    ,Office Furniture   Equipment , Office Furniture   Desks   Tables,Solid white office desks with cable management in good condition for sale   Dimensions  Height   cm  Width    cm Depth   cm     available  Price      each  Free delivery    ,30.0,Surrey Quays  London
3dc9a85d-a167-45b4-a623-a2c79d30292f,Full Touchscreen EPOS System for Salon POS Cash Register Till Hair Beauty Nail Barber Hairdresser ,Office Furniture   Equipment , Retail   Shop Fittings   Cash Registers   Supplies,The complete EPOS package including all hardware and software discounted to just      on Gumtree  This package includes everything you need to get set up and running in your salon business     For      you will receive        BRAND NEW     Touchscreen Monitor   Dell Optiplex SFF Base Unit  Refurbished    BRAND NEW Thermal Receipt Printer   BRAND NEW   V Steel Cash Drawer   EnvyTech Salon EPOS Software   FREE Menu Programming   FREE Remote Setup   FREE Training   FREE Delivery      Months Warranty  The full EPOS system is available to buy for just      when purchased with a    month support package for just     per month  After    months the system will belong to you and there will be nothing more to pay   Call us now or visit our website     What can EnvyTech Salons do for me      Stock Control   Booking System   Promotions   Customer Accounts   Employee Schedules   Staff Reminders   Online Booking   Back Office Reporting    Optional Extras       in Touchscreen Monitor Upgrade          Brand New   in All in One Upgrade          Integrated Card Terminal  FREE     Why choose EnvyTech    EnvyTech was started because we believe that in the modern day  EPOS systems are an integral part of running an efficient business  and we recognise that many business owners are put off by the high prices being charged with other companies   We work with some of the biggest players in the EPOS and payments market  so what you will save in cost you won t have to sacrifice in features and functionality  Whether you are a pub  restaurant  convenience store  barber shop or even a dry cleaners  EnvyTech has something for you   all starting from just          Our Benefits     Best Value EPOS On The Market   Simple  Easy to Use Software   Free Setup and Training Included   Full Warranty and Support Provided    Get Started with EnvyTech   Call us now or visit our website     EnvyTech       Prices exclude VAT ,179.0,Golders Green  London
8ff76c1a-9f02-4336-9a5b-bb608392e73e,BRAND NEW All in One XEPOS Hospitality System   EPOS Till Bar Restaurant Pub Cafe Nightclub Hotel ,Office Furniture   Equipment , Retail   Shop Fittings   Cash Registers   Supplies,Complete Hospitality System for HALF PRICE  usually         Brand New      Model   Free Training   Free Setup   Free Menu Programming   Free Card Terminal  OUR OFFER Get our full All in One EPOS system today  usually       at half price for just       This offer  available exclusively to Gumtree customers  includes our top of the range hardware and   star rated software  as well as FREE setup and training  All you have to do is sign up to a    month support agreement with us      per month    and after    months you are free to cancel without any additional charges or penalties   WHAT S IN THE BOX        All in One Touchscreen Terminal   Thermal Receipt Printer   Heavy Duty Steel Cash Drawer    x Box of Till Rolls   XE Hospitality Software   Set Up  FREE INTEGRATED CARD TERMINAL Even if you are using a different payment provider  you could still benefit from our FREE integrated card terminal provided by our partners at XEPay  saving you money and helping to cut out costly and frustrating key in errors  For more information  call us and one of our team can advise you further     STAR RATED SUPPORT You don t have to be an IT expert to use our systems  All our packages come with Free Training  Free Remote Setup and Free Menu Programming  as well as    Months Warranty and    Months Support with      Breakdown Cover included   FEATURES   Table Plan and Bar Tabs   Create your own table plan for different areas or floors of your business and set up bar tabs for customers to pay when they leave   Park Sales   Place an order on hold whilst you serve another customer before retrieving the order to process the transaction  with unlimited number of holds   Product Database   Add an unlimited number of products to your database with images  descriptions and taxes  Set favourite and departments on your screen for quick access   Split Billing   Split a single bill between multiple customers and take each of the payments separately   Customer Loyalty   Grow repeat business by offering loyalty schemes to your customers  whether it be point based on items purchased or stamps on repeat purchases of certain items   Intelligent Stock Management   Measure every single gram and millilitre of food and drink used in your business with our intelligent stock management system so you re never caught out of stock   Theft Prevention   Set user permissions  produce shift reports  check cash draw balances and deploy stock management functions to minimise loss and theft   Multiple Menus    Have multiple menus set up on the system with different prices for options such as eat in  take out and Happy Hour drinks prices   Tablet Integration   Take orders and payments on the move with our bespoke waiter tablet solution  saving you time and making your business look modern and professional  TECHNICAL SPEC   True Flat        Point Capacitive Touchscreen   Intel BayTrail Quad Core Processor   SanDisk mSATA Solid State Drive   Super Fast DDR  RAM   Integrated   Line VFD Customer Display   Built in WiFi Connectivity   Silent Fanless Operation  IS THIS FOR ME  Pubs   Nightclubs   Bars   Restaurants   Cafes   Sandwich Shops   Coffee Shops   Hotels   And More   WHY CHOOSE XEPOS    UK s Fastest Growing Provider     Over        Customers     Reputable UK Support Team     Reliable Systems You Can Trust    WHAT OUR CUSTOMERS SAY XEPOS are consistently rated   stars across major review sites  To see what our customers say about us  we recommend that you check out our Trustpilot profile   ANY QUESTIONS  Call our sales team or visit our website for more information or to book a free demonstration of our software  ,380.0,Holborn  London
